ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.81.83,DEVICE-192-168-81-83,50:C:36:39:3E:55,Smart_Transmitter,Rosemount,Smart_Transmitter-275,false,false,false,false,true,None,8,0,2025-11-04,85,v4.5.2,Modbus TCP
192.168.92.110,Safe-6810,62:2F:10:4B:13:4A,Safety_Controller,Yokogawa,Safety_Controller-486,false,false,false,true,true,None,11,3,2025-11-06,95,v21.11,HART-IP
192.168.165.170,,57:43:4A:3F:59:3E,Analyzer,Emerson,Analyzer-195,true,true,false,false,true,Role-Based,0,0,2025-11-07,67,v4.5.2,Unknown
192.168.139.128,Smar-4978,5C:55:1E:48:5B:45,Smart_Transmitter,Yokogawa,Smart_Transmitter-923,false,false,false,false,true,None,7,0,2025-11-10,85,v4.5.2,Modbus TCP
192.168.156.158,Prot-7925,4A:37:56:3A:14:37,Protocol_Converter,ABB,Protocol_Converter-526,false,false,false,false,true,None,3,0,2025-11-05,70,v2.8.1,Unknown
192.168.10.136,RTU-165,37:33:F:20:3F:10,RTU,Schneider,Model-3986,true,true,true,true,true,Role-Based,0,0,2025-11-07,92,v2.8.3,Profinet
192.168.189.160,DEV-706,51:21:35:C:23:15,Engineering_Workstation,Yokogawa,Model-2293,true,true,true,false,true,Basic,2,0,2025-11-04,91,Unknown,EtherNet/IP
192.168.84.163,,18:17:4C:41:3D:57,Smart_Transmitter,ABB,Smart_Transmitter-843,true,true,false,false,false,Role-Based,1,0,2025-11-03,69,R511.5,Unknown
192.168.179.17,Safe-3245,4D:30:22:1F:48:49,Safety_Controller,Schneider,Safety_Controller-208,false,false,false,false,false,None,2,0,2025-11-03,92,v21.11,BACnet
192.168.108.137,,54:43:53:1F:3E:4E,HMI,GE,Model-9671,true,true,false,true,false,Role-Based,1,0,2025-11-04,77,v2.8.1,Modbus TCP
192.168.35.28,DEVICE-192-168-35-28,1D:58:5C:3C:12:35,VFD,Endress+Hauser,VFD-696,true,false,true,true,false,Role-Based,2,0,2025-11-10,94,Unknown,BACnet
192.168.95.157,Prot-7654,62:4A:15:42:51:1C,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Role-Based,2,1,2025-11-07,81,v21.11,BACnet
192.168.243.165,Gate-5951,54:3A:32:55:44:1F,Gateway,ABB,Gateway-542,false,false,false,false,true,None,6,0,2025-11-08,63,v5.0,HART-IP
192.168.76.73,DEVICE-192-168-76-73,32:B:4E:22:4A:34,IP_Camera,Endress+Hauser,IP_Camera-202,true,true,false,false,true,Basic,1,0,2025-11-08,74,R4.03,HART-IP
192.168.46.115,DEVICE-192-168-46-115,55:E:19:10:61:63,Gateway,Siemens,Gateway-940,false,false,false,false,true,None,5,2,2025-11-10,83,v14.3,BACnet
192.168.178.75,,50:11:32:2F:20:C,VFD,Siemens,VFD-666,false,false,false,false,false,None,10,4,2025-11-06,71,v21.11,HART-IP
192.168.111.17,DEVICE-192-168-111-17,2C:35:4D:22:34:59,Safety_Controller,Yokogawa,Safety_Controller-867,false,false,false,false,true,None,7,2,2025-11-08,69,v16.0,BACnet
192.168.142.34,DEVICE-192-168-142-34,39:1F:5A:45:1F:2E,IP_Camera,ABB,IP_Camera-484,true,true,false,false,true,Role-Based,3,0,2025-11-06,66,v2.8.1,Modbus TCP
192.168.14.68,DEV-987,1E:1F:50:20:1B:1E,SCADA,Honeywell,Model-2277,true,true,true,true,true,Role-Based,1,0,2025-11-05,94,v2.8.1,EtherNet/IP
192.168.214.91,Swit-5539,3C:D:D:16:19:22,Switch,Emerson,Switch-461,true,true,false,false,true,Role-Based,2,0,2025-11-09,71,v3.1.0,Unknown
192.168.106.54,DEV-786,35:56:29:15:24:47,Controller,Siemens,Model-7935,true,true,false,true,true,Role-Based,1,0,2025-11-08,68,v21.11,EtherNet/IP
192.168.158.132,DEV-1242,1D:1E:3C:43:34:29,SCADA,Yokogawa,Model-7821,true,true,true,true,true,Role-Based,0,0,2025-11-08,61,v5.0,Proprietary
192.168.242.16,DEVICE-192-168-242-16,F:54:32:48:40:4F,Analyzer,Siemens,Analyzer-578,true,true,false,false,true,Role-Based,2,1,2025-11-03,75,v2.8.3,BACnet
192.168.143.124,DEVICE-192-168-143-124,25:2A:13:11:60:42,Switch,Siemens,Switch-876,false,false,false,false,true,None,9,2,2025-11-04,98,R511.5,BACnet
192.168.117.235,DEVICE-192-168-117-235,39:50:16:2C:1E:39,IP_Camera,Generic,Unknown,true,true,true,true,true,Role-Based,3,1,2025-11-07,98,v2.8.1,Modbus TCP
192.168.189.192,DEV-856,15:12:42:30:5B:15,SCADA,Yokogawa,Model-5132,true,true,false,true,false,Role-Based,2,0,2025-11-04,70,v4.5.2,Profinet
192.168.18.210,Swit-2259,18:22:42:4A:32:15,Switch,Emerson,Switch-756,true,true,true,false,true,Role-Based,1,0,2025-11-05,90,v3.1.0,Modbus TCP
192.168.15.159,DEV-1239,22:53:51:2D:47:12,Historian,GE,Model-8527,true,true,false,true,true,Role-Based,0,0,2025-11-09,65,v5.0,EtherNet/IP
192.168.35.54,,59:5D:45:19:47:24,Engineering_Workstation,Yokogawa,Model-2211,true,true,true,true,true,Role-Based,1,0,2025-11-07,64,v4.5.2,Profinet
192.168.148.118,Safe-2831,61:51:5B:5B:17:2D,Safety_Controller,ABB,Safety_Controller-882,true,true,false,false,true,Basic,0,0,2025-11-03,98,v2.8.3,Unknown
192.168.85.62,DEV-874,1B:D:52:30:2D:3B,Server,Allen-Bradley,Model-5223,true,true,true,true,true,Role-Based,1,0,2025-11-06,89,v21.11,EtherNet/IP
192.168.79.240,DEV-879,4C:5D:B:34:3F:13,Historian,Emerson,Model-6319,true,true,true,false,true,Role-Based,1,0,2025-11-04,88,v21.11,Profinet
192.168.33.137,DEVICE-192-168-33-137,4C:2C:1D:1F:2E:5B,Protocol_Converter,Yokogawa,Protocol_Converter-538,false,false,false,false,true,None,3,0,2025-11-05,60,Unknown,HART-IP
192.168.152.21,,52:2B:11:55:63:2C,SCADA,Schneider,Model-2434,true,true,false,true,true,Basic,1,0,2025-11-06,92,v2.8.1,Profinet
192.168.96.103,DEV-1090,47:33:1A:60:40:1A,Engineering_Workstation,ABB,Model-8025,true,true,false,true,false,Basic,2,1,2025-11-07,62,v21.11,EtherNet/IP
192.168.44.88,Smar-6012,5B:1B:28:5A:4F:1C,Smart_Transmitter,Yokogawa,Smart_Transmitter-326,false,false,true,false,false,None,3,1,2025-11-06,74,Unknown,BACnet
192.168.122.60,DCS-685,4F:24:15:15:59:23,DCS,Yokogawa,Model-5074,true,true,true,false,true,Role-Based,1,0,2025-11-07,96,v4.5.2,Proprietary
192.168.111.200,Prot-4911,62:35:15:26:5C:24,Protocol_Converter,Schneider,Protocol_Converter-807,false,false,false,true,false,None,7,0,2025-11-03,74,v16.0,HART-IP
192.168.240.166,VFD-2966,2D:5F:42:54:29:51,VFD,Emerson,VFD-284,false,false,false,false,false,None,11,2,2025-11-07,60,R511.5,BACnet
192.168.236.172,VFD-2045,1B:48:2A:23:1F:16,VFD,Yokogawa,VFD-609,true,true,true,false,true,Role-Based,1,0,2025-11-08,72,v14.3,Modbus TCP
192.168.223.47,Prot-8434,43:1E:32:3F:11:4B,Protocol_Converter,Endress+Hauser,Protocol_Converter-973,true,true,false,false,false,Basic,3,1,2025-11-04,78,v2.8.1,Unknown
192.168.194.146,IP_C-3062,58:1F:2D:4F:39:1D,IP_Camera,Rosemount,IP_Camera-513,false,false,false,false,true,None,7,4,2025-11-06,65,v16.0,BACnet
192.168.27.73,DEVICE-192-168-27-73,28:D:10:4F:2F:26,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-03,92,v14.3,Unknown
192.168.62.208,DEVICE-192-168-62-208,27:25:13:31:2C:2A,IP_Camera,Endress+Hauser,IP_Camera-796,true,true,false,false,false,Basic,2,1,2025-11-03,68,v16.0,HART-IP
192.168.45.208,Smar-2905,15:48:37:1C:59:3A,Smart_Transmitter,Generic,Unknown,false,false,false,false,false,None,8,4,2025-11-06,96,v14.3,Unknown
192.168.16.170,,2A:55:56:60:3F:29,Switch,Rosemount,Switch-215,true,true,false,false,true,Role-Based,0,0,2025-11-06,67,v3.1.0,Unknown
192.168.83.177,DEVICE-192-168-83-177,32:10:47:3E:B:3D,Gateway,ABB,Gateway-471,true,true,false,false,true,Basic,1,0,2025-11-05,72,v3.1.0,Modbus TCP
192.168.41.238,Swit-4851,50:60:40:5C:42:18,Switch,Emerson,Switch-508,true,true,false,false,true,Basic,0,0,2025-11-03,61,R4.03,BACnet
192.168.93.11,DEVICE-192-168-93-11,51:1B:2F:23:18:63,PLC,Honeywell,Model-8596,true,true,false,true,true,Role-Based,1,0,2025-11-09,87,v20.19,Modbus TCP
192.168.222.235,Prot-3424,4B:5E:5A:5A:14:43,Protocol_Converter,Siemens,Protocol_Converter-501,true,true,false,true,true,Basic,2,1,2025-11-04,79,v14.3,Modbus TCP
192.168.219.175,DEVICE-192-168-219-175,1A:16:25:37:B:37,DCS,Unknown,Unknown,true,true,true,false,true,Role-Based,3,1,2025-11-08,88,v5.0,Modbus TCP
192.168.107.209,VFD-3699,10:15:17:5D:4B:3F,VFD,Yokogawa,VFD-109,true,true,false,false,false,Role-Based,1,0,2025-11-10,95,v5.0,HART-IP
192.168.163.99,DEVICE-192-168-163-99,61:37:38:27:4E:1E,Controller,Siemens,Model-4196,true,true,true,false,true,Role-Based,0,0,2025-11-10,99,v16.0,Modbus TCP
192.168.245.83,DEVICE-192-168-245-83,17:27:1D:59:47:32,Analyzer,Yokogawa,Analyzer-456,false,false,false,false,false,None,5,0,2025-11-09,69,v20.19,HART-IP
192.168.139.124,DEVICE-192-168-139-124,24:4B:54:33:12:26,Protocol_Converter,Endress+Hauser,Protocol_Converter-287,true,true,false,false,false,Role-Based,3,1,2025-11-05,89,v2.8.3,Modbus TCP
192.168.208.36,Gate-6383,33:43:5C:44:3C:62,Gateway,Emerson,Gateway-625,true,true,true,false,true,Role-Based,2,0,2025-11-05,88,Unknown,Unknown
192.168.120.10,,1F:3B:39:35:56:28,Protocol_Converter,Unknown,Unknown,true,true,false,false,true,Role-Based,3,0,2025-11-04,72,R4.03,Modbus TCP
192.168.42.126,,2D:5B:43:1E:31:1C,Gateway,Emerson,Gateway-209,false,false,false,true,true,None,7,1,2025-11-03,89,v14.3,Unknown
192.168.69.161,Smar-7286,25:27:23:A:1E:60,Smart_Transmitter,Emerson,Smart_Transmitter-744,true,true,false,true,true,Role-Based,2,1,2025-11-09,65,v2.8.1,Unknown
192.168.159.113,,47:33:26:37:10:52,Switch,Endress+Hauser,Switch-112,false,false,false,false,true,None,7,0,2025-11-10,98,v5.0,Modbus TCP
192.168.200.69,Safe-7939,58:58:18:35:29:32,Safety_Controller,Emerson,Safety_Controller-639,true,true,false,false,true,Role-Based,2,1,2025-11-10,74,v4.5.2,Modbus TCP
192.168.176.111,DEVICE-192-168-176-111,49:21:15:2B:50:3B,Safety_Controller,Siemens,Safety_Controller-988,true,true,true,false,false,Basic,3,1,2025-11-04,67,v21.11,Modbus TCP
192.168.31.210,DEVICE-192-168-31-210,C:18:51:11:2A:14,Server,Generic,Unknown,true,true,true,true,false,Role-Based,1,0,2025-11-04,91,v4.5.2,Profinet
192.168.149.203,DEVICE-192-168-149-203,35:5F:2F:4B:19:15,IP_Camera,ABB,IP_Camera-125,true,true,false,false,false,Basic,1,0,2025-11-08,89,R4.03,BACnet
192.168.84.177,Anal-2736,3B:56:26:E:61:2C,Analyzer,ABB,Analyzer-807,true,true,false,false,false,Basic,0,0,2025-11-10,80,v14.3,Unknown
192.168.137.110,DEVICE-192-168-137-110,1A:3A:3D:52:41:1F,Analyzer,Emerson,Analyzer-884,true,true,false,true,true,Basic,3,0,2025-11-04,63,v1.2.3,BACnet
192.168.195.243,DEVICE-192-168-195-243,17:24:26:42:5F:5E,Smart_Transmitter,Schneider,Smart_Transmitter-155,true,true,false,true,true,Role-Based,3,0,2025-11-03,80,v1.2.3,Modbus TCP
192.168.37.173,Gate-3832,3D:E:31:46:41:A,Gateway,Rosemount,Gateway-742,true,true,false,false,true,Basic,2,1,2025-11-06,70,v2.8.1,Modbus TCP
192.168.249.39,Gate-6309,36:16:18:1D:50:58,Gateway,Endress+Hauser,Gateway-792,true,true,false,false,false,Basic,3,1,2025-11-05,84,v16.0,Unknown
192.168.171.150,Smar-4383,53:31:18:1E:20:49,Smart_Transmitter,Yokogawa,Smart_Transmitter-714,true,true,false,false,true,Role-Based,3,1,2025-11-07,93,v2.8.1,HART-IP
192.168.99.50,,20:38:34:52:3A:4D,VFD,ABB,VFD-974,false,false,false,false,true,None,5,1,2025-11-09,65,v20.19,BACnet
192.168.206.234,DEVICE-192-168-206-234,E:4C:1F:5E:48:62,Safety_Controller,Yokogawa,Safety_Controller-516,false,false,false,false,false,None,4,2,2025-11-07,83,v14.3,Modbus TCP
192.168.84.158,Gate-8676,4D:44:4E:15:1F:40,Gateway,Rosemount,Gateway-989,true,true,false,false,false,Role-Based,1,0,2025-11-03,90,v16.0,Unknown
192.168.209.122,VFD-4042,36:54:2F:63:41:18,VFD,Endress+Hauser,VFD-662,true,true,false,false,false,Basic,2,1,2025-11-04,73,v14.3,BACnet
192.168.175.177,DEVICE-192-168-175-177,4A:31:24:23:35:4A,Server,Honeywell,Model-2290,true,true,false,true,false,Basic,1,0,2025-11-03,73,v1.2.3,EtherNet/IP
192.168.47.49,,3A:19:1F:5A:1B:4E,IP_Camera,Yokogawa,IP_Camera-281,true,true,false,false,true,Role-Based,1,0,2025-11-05,82,v2.8.1,HART-IP
192.168.96.71,Prot-4662,21:25:3C:39:5F:29,Protocol_Converter,ABB,Protocol_Converter-786,true,true,false,false,false,Role-Based,3,0,2025-11-07,64,v4.5.2,BACnet
192.168.236.199,Safe-6176,43:11:1D:56:44:3B,Safety_Controller,Emerson,Safety_Controller-583,true,true,false,true,true,Basic,0,0,2025-11-03,96,v14.3,Modbus TCP
192.168.148.146,VFD-7057,1A:58:54:12:1C:4B,VFD,Schneider,VFD-829,false,false,false,true,true,None,12,3,2025-11-03,89,v3.1.0,Modbus TCP
192.168.214.34,DEVICE-192-168-214-34,5A:45:1B:5E:3E:24,Analyzer,ABB,Analyzer-564,true,true,false,false,true,Basic,0,0,2025-11-05,92,v2.8.3,Unknown
192.168.216.85,,10:2F:25:36:22:49,Protocol_Converter,Schneider,Protocol_Converter-797,false,false,false,false,true,None,10,4,2025-11-09,92,R4.03,BACnet
192.168.220.69,DEVICE-192-168-220-69,24:1C:C:3B:4C:53,Protocol_Converter,Yokogawa,Protocol_Converter-975,true,true,false,false,true,Role-Based,3,0,2025-11-03,77,R511.5,Modbus TCP
192.168.156.179,DEVICE-192-168-156-179,27:2F:5C:12:49:33,Safety_Controller,Schneider,Safety_Controller-228,true,true,false,false,true,Role-Based,2,0,2025-11-07,85,v2.8.1,Unknown
192.168.134.165,Gate-2842,19:24:22:4D:4E:C,Gateway,Schneider,Gateway-428,true,true,false,false,true,Basic,2,0,2025-11-07,70,R511.5,Modbus TCP
192.168.194.13,DEV-1111,3F:4F:41:B:4A:13,Server,Schneider,Model-9775,true,true,false,true,true,Role-Based,2,1,2025-11-03,69,v21.11,Modbus TCP
192.168.77.52,DEV-1109,30:D:24:54:3F:E,Engineering_Workstation,Yokogawa,Model-9888,false,false,true,true,true,None,7,4,2025-11-09,84,v4.5.2,EtherNet/IP
192.168.43.207,RTU-538,53:21:39:42:47:1B,RTU,Schneider,Model-4979,true,true,true,true,true,Basic,2,1,2025-11-08,84,Unknown,EtherNet/IP
192.168.18.159,DEVICE-192-168-18-159,59:27:26:49:41:50,Switch,ABB,Switch-907,true,true,false,false,true,Basic,2,0,2025-11-04,64,v4.5.2,HART-IP
192.168.188.233,HMI-410,4F:10:53:38:1C:56,HMI,Schneider,Model-3361,true,true,false,true,false,Role-Based,2,0,2025-11-09,85,v16.0,Proprietary
192.168.51.74,IP_C-4175,52:33:2B:46:16:A,IP_Camera,Endress+Hauser,IP_Camera-433,true,true,false,false,false,Role-Based,1,0,2025-11-08,80,v2.8.1,HART-IP
192.168.110.52,,13:30:3E:44:4F:4B,Switch,Generic,Unknown,true,false,false,false,true,Role-Based,3,1,2025-11-10,80,v4.5.2,BACnet
192.168.203.242,DEVICE-192-168-203-242,4D:22:40:2B:A:A,Analyzer,Emerson,Analyzer-980,false,false,true,false,true,None,11,5,2025-11-04,92,v20.19,BACnet
192.168.51.69,Gate-6029,42:F:1E:F:42:2B,Gateway,Siemens,Gateway-491,true,true,false,false,true,Role-Based,0,0,2025-11-05,91,R511.5,Modbus TCP
192.168.77.230,DEVICE-192-168-77-230,1C:1B:3D:49:12:5E,Smart_Transmitter,Rosemount,Smart_Transmitter-242,true,true,false,false,false,Role-Based,2,0,2025-11-03,82,v3.1.0,BACnet
192.168.90.91,,2F:22:4E:2D:54:2B,Engineering_Workstation,Emerson,Model-8771,true,false,false,true,true,Role-Based,0,0,2025-11-04,86,v4.5.2,EtherNet/IP
192.168.37.86,DEVICE-192-168-37-86,11:1B:2D:36:4B:38,Analyzer,Schneider,Analyzer-919,true,true,false,true,true,Role-Based,0,0,2025-11-05,95,v3.1.0,BACnet
192.168.75.52,DEVICE-192-168-75-52,F:15:2D:2C:39:53,Gateway,Endress+Hauser,Gateway-894,true,true,false,true,false,Basic,3,1,2025-11-03,90,v4.5.2,BACnet
192.168.214.109,Safe-7534,11:4E:40:49:29:57,Safety_Controller,ABB,Safety_Controller-214,true,true,false,true,true,Basic,3,1,2025-11-05,75,v2.8.3,BACnet
192.168.218.111,DEVICE-192-168-218-111,17:45:5D:5F:30:3C,Gateway,Generic,Unknown,true,true,false,false,true,Role-Based,2,1,2025-11-04,76,v14.3,HART-IP
192.168.149.217,DEVICE-192-168-149-217,37:2A:5F:4C:50:37,Engineering_Workstation,ABB,Model-6197,true,true,true,true,true,Role-Based,2,1,2025-11-05,75,v2.8.3,Proprietary
192.168.41.204,IP_C-5626,2A:16:46:61:15:2A,IP_Camera,ABB,IP_Camera-846,true,true,false,false,true,Role-Based,1,0,2025-11-08,98,v16.0,BACnet
192.168.36.238,Gate-5457,E:F:59:26:21:33,Gateway,Emerson,Gateway-108,true,true,false,false,true,Basic,0,0,2025-11-04,89,v3.1.0,Unknown
192.168.100.169,DEVICE-192-168-100-169,1F:1B:19:33:19:30,Analyzer,Generic,Unknown,false,false,false,false,false,None,7,1,2025-11-10,84,v4.5.2,Unknown
192.168.68.100,,4A:1C:C:30:55:16,Protocol_Converter,Generic,Unknown,true,false,false,false,true,Role-Based,1,0,2025-11-06,92,v5.0,Modbus TCP
192.168.92.172,DEV-433,4E:5C:54:5B:18:13,Historian,Siemens,Model-3443,true,true,true,true,true,Role-Based,1,0,2025-11-07,83,Unknown,EtherNet/IP
192.168.69.165,DEVICE-192-168-69-165,28:16:26:16:29:33,Analyzer,Generic,Unknown,true,true,false,true,true,Role-Based,3,0,2025-11-09,97,Unknown,BACnet
192.168.120.31,IP_C-2068,2E:35:3F:33:1A:21,IP_Camera,Siemens,IP_Camera-211,true,true,false,false,true,Role-Based,3,1,2025-11-03,70,v3.1.0,Modbus TCP
192.168.228.116,Anal-7313,19:38:2E:4E:61:B,Analyzer,Emerson,Analyzer-836,true,true,false,false,false,Role-Based,0,0,2025-11-09,87,v4.5.2,Unknown
192.168.66.122,DEVICE-192-168-66-122,25:1A:3A:12:1C:5C,Smart_Transmitter,Yokogawa,Smart_Transmitter-232,true,true,false,false,false,Basic,3,1,2025-11-09,70,v4.5.2,Modbus TCP
192.168.242.45,,19:D:46:2E:1E:55,Switch,Rosemount,Switch-865,true,true,false,false,true,Role-Based,3,0,2025-11-09,66,R511.5,Modbus TCP
192.168.143.231,DEVICE-192-168-143-231,5B:58:17:5D:1E:43,Switch,Emerson,Switch-356,true,false,false,false,true,Basic,0,0,2025-11-03,96,v21.11,Modbus TCP
192.168.35.155,DEVICE-192-168-35-155,58:2A:42:40:57:35,Analyzer,ABB,Analyzer-646,true,true,false,false,false,Role-Based,2,1,2025-11-10,69,v4.5.2,Unknown
192.168.66.149,Prot-4795,1A:1B:20:56:1A:47,Protocol_Converter,Siemens,Protocol_Converter-993,true,true,false,false,true,Role-Based,1,0,2025-11-05,92,v4.5.2,HART-IP
192.168.219.243,Safe-1910,53:51:27:29:37:12,Safety_Controller,Schneider,Safety_Controller-276,true,true,false,true,false,Role-Based,2,1,2025-11-03,67,v3.1.0,Unknown
192.168.161.29,RTU-843,4C:5E:50:C:59:3C,RTU,ABB,Model-9607,false,false,false,false,true,None,3,1,2025-11-09,65,Unknown,Proprietary
192.168.172.111,,44:4E:61:5E:47:61,SCADA,ABB,Model-1980,true,false,false,true,false,Basic,3,1,2025-11-08,83,v1.2.3,Profinet
192.168.245.12,DEVICE-192-168-245-12,28:3E:23:2F:49:12,RTU,Honeywell,Model-5593,true,true,false,false,true,Basic,1,0,2025-11-10,98,v5.0,Modbus TCP
192.168.34.129,,26:5B:42:2C:50:2C,Safety_Controller,Rosemount,Safety_Controller-824,false,false,false,true,true,None,5,0,2025-11-10,65,v2.8.1,Modbus TCP
192.168.245.21,Prot-2913,57:48:20:27:46:5A,Protocol_Converter,Schneider,Protocol_Converter-248,false,false,false,false,true,None,6,3,2025-11-09,76,v1.2.3,HART-IP
192.168.220.109,,63:36:22:1C:16:1E,Protocol_Converter,Siemens,Protocol_Converter-717,true,true,true,false,true,Basic,0,0,2025-11-08,94,v5.0,BACnet
192.168.177.72,IP_C-2162,30:36:44:11:33:19,IP_Camera,Schneider,IP_Camera-214,false,false,false,false,false,None,9,4,2025-11-05,89,v14.3,HART-IP
192.168.223.184,Anal-5404,3D:23:46:45:26:56,Analyzer,Siemens,Analyzer-153,true,false,false,true,true,Basic,3,0,2025-11-05,73,v4.5.2,HART-IP
192.168.124.79,,F:47:1D:29:57:32,PLC,GE,Model-7150,true,true,false,true,true,Basic,2,0,2025-11-03,62,v5.0,Modbus TCP
192.168.99.199,Smar-8700,52:60:50:3D:17:54,Smart_Transmitter,Rosemount,Smart_Transmitter-138,false,false,false,true,true,None,3,0,2025-11-08,77,v16.0,Modbus TCP
192.168.48.92,Gate-3222,D:12:5A:2B:5E:53,Gateway,Generic,Unknown,true,true,false,false,true,Role-Based,1,0,2025-11-04,92,v2.8.1,HART-IP
192.168.190.190,DEVICE-192-168-190-190,3E:21:4D:27:30:14,Switch,Endress+Hauser,Switch-560,true,true,false,false,true,Role-Based,1,0,2025-11-07,83,v20.19,HART-IP
192.168.42.32,DEVICE-192-168-42-32,A:59:46:B:41:24,Safety_Controller,Rosemount,Safety_Controller-620,false,false,false,false,false,None,10,3,2025-11-06,68,v4.5.2,HART-IP
192.168.153.172,IP_C-1991,33:5E:24:35:62:4B,IP_Camera,Endress+Hauser,IP_Camera-860,true,true,false,false,true,Role-Based,0,0,2025-11-03,66,v3.1.0,BACnet
192.168.76.248,,43:52:2D:30:21:17,IP_Camera,Yokogawa,IP_Camera-658,false,false,false,true,true,None,9,2,2025-11-07,81,v20.19,Unknown
192.168.45.98,,3A:17:56:1D:21:4F,Safety_Controller,ABB,Safety_Controller-587,true,true,false,false,true,Role-Based,1,0,2025-11-10,84,v20.19,HART-IP
192.168.62.239,Swit-4303,3A:13:B:37:4B:55,Switch,ABB,Switch-370,false,false,false,false,true,None,10,4,2025-11-08,70,v14.3,Modbus TCP
192.168.113.113,Safe-4226,3B:1C:20:1B:19:5D,Safety_Controller,Siemens,Safety_Controller-107,true,true,false,false,false,Role-Based,0,0,2025-11-04,62,v21.11,HART-IP
192.168.135.13,DEVICE-192-168-135-13,2A:4B:A:5D:10:3F,Analyzer,Generic,Unknown,true,true,true,true,true,Role-Based,0,0,2025-11-09,97,v1.2.3,Unknown
192.168.243.216,Anal-2404,46:E:37:11:2A:54,Analyzer,Yokogawa,Analyzer-559,false,false,false,false,false,None,9,4,2025-11-06,73,Unknown,BACnet
192.168.206.178,DEVICE-192-168-206-178,43:2D:3D:33:3F:31,PLC,Honeywell,Model-1043,true,true,false,true,true,Role-Based,1,0,2025-11-03,72,Unknown,Profinet
192.168.72.213,DEVICE-192-168-72-213,14:31:40:1F:19:32,Engineering_Workstation,Allen-Bradley,Model-5121,true,true,false,true,false,Role-Based,0,0,2025-11-03,94,v16.0,Proprietary
192.168.133.20,IP_C-1936,4F:11:30:B:50:3C,IP_Camera,Siemens,IP_Camera-741,true,true,false,false,false,Basic,0,0,2025-11-09,72,v3.1.0,BACnet
192.168.84.179,HMI-524,5A:5E:30:25:34:1A,HMI,Honeywell,Model-6422,true,true,false,false,false,Basic,1,0,2025-11-05,60,v5.0,EtherNet/IP
192.168.114.25,,17:15:4B:1F:B:55,Protocol_Converter,Endress+Hauser,Protocol_Converter-595,true,false,false,true,true,Basic,0,0,2025-11-09,80,v2.8.3,Unknown
192.168.77.16,VFD-2929,19:41:57:32:48:4F,VFD,ABB,VFD-419,true,true,false,true,false,Role-Based,3,0,2025-11-10,95,v5.0,BACnet
192.168.126.70,Gate-2447,36:61:14:11:20:2F,Gateway,Siemens,Gateway-368,false,false,false,false,false,None,5,2,2025-11-07,98,v2.8.3,Modbus TCP
192.168.146.94,,59:15:27:12:21:59,Switch,ABB,Switch-453,true,true,false,false,false,Role-Based,2,1,2025-11-04,70,v16.0,Modbus TCP
192.168.59.69,DEVICE-192-168-59-69,1E:25:5F:21:62:63,VFD,Yokogawa,VFD-341,true,true,false,true,true,Basic,2,1,2025-11-07,71,v3.1.0,BACnet
192.168.93.85,PLC-769,3F:14:17:1B:4D:3D,PLC,Schneider,Model-4474,true,true,false,true,true,Role-Based,2,1,2025-11-04,90,v2.8.1,Profinet
192.168.125.216,Swit-7661,1A:A:23:45:2D:59,Switch,Endress+Hauser,Switch-900,true,true,false,false,true,Basic,1,0,2025-11-09,97,v2.8.3,HART-IP
192.168.72.89,PLC-929,48:58:44:4D:19:39,PLC,Yokogawa,Model-6101,true,true,false,true,false,Role-Based,2,1,2025-11-08,98,v16.0,Profinet
192.168.203.205,DEVICE-192-168-203-205,16:27:1E:62:40:58,Controller,Allen-Bradley,Model-7225,true,true,false,false,true,Role-Based,0,0,2025-11-07,79,v1.2.3,Proprietary
192.168.44.22,DEVICE-192-168-44-22,F:28:21:59:55:48,Gateway,Yokogawa,Gateway-791,true,true,false,false,true,Basic,2,1,2025-11-10,70,v5.0,Modbus TCP
192.168.20.207,Smar-8687,5A:59:45:45:4A:2F,Smart_Transmitter,Siemens,Smart_Transmitter-378,true,true,false,false,false,Role-Based,0,0,2025-11-04,60,v20.19,HART-IP
